year,stcd,inc,dv,dvp,fr,redist,dpres,incwin,inc3,decade,ptynow,cprescat,cexpx,split,state,midterm,preswin,south,iexpx
1946,3608,0,45.200001,41.900002,0,0,,1,-1,40,-1,0,,1,36,0,,0,
1946,3701,3,28,33.299999,9,0,,,0,40,-1,,,1,37,0,,0,
1946,3702,0,32.599998,34.299999,0,0,,1,-1,40,-1,0,,1,37,0,,0,
1946,3703,0,43.299999,44.900002,0,0,,1,-1,40,-1,0,,1,37,0,,0,
1946,3704,0,30.799999,36,0,0,,1,-1,40,-1,0,,1,37,0,,0,
1946,3801,1,42.700001,58.400002,1,0,,0,1,40,1,0,,1,38,0,,0,
1946,3802,1,48.599998,62.700001,1,0,,0,1,40,1,0,,1,38,0,,0,
1946,3803,2,37.900002,58.299999,9,0,,,0,40,1,,,1,38,0,,0,
1946,3804,1,47,66.199997,0,0,,0,1,40,1,0,,1,38,0,,0,
1946,3805,1,43.099998,54.200001,1,0,,0,1,40,1,0,,1,38,0,,0,
1946,3806,1,41.5,50.799999,1,0,,0,1,40,1,0,,1,38,0,,0,
1946,3807,3,33.5,48.5,9,0,,,0,40,-1,,,1,38,0,,0,
1946,3808,0,41.099998,42,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3809,3,27.299999,38.700001,9,0,,,0,40,-1,,,1,38,0,,0,
1946,3810,2,49,56.400002,9,0,,,0,40,1,,,1,38,0,,0,
1946,3811,1,49.200001,52.099998,1,0,,0,1,40,1,0,,1,38,0,,0,
1946,3812,0,37.299999,43.200001,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3813,1,42.799999,56.5,0,0,,0,1,40,1,0,,1,38,0,,0,
1946,3814,0,32.599998,35,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3815,0,31.5,39,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3816,0,25.6,36.299999,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3817,0,33.799999,35.5,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3818,0,31,37.5,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3819,0,30.5,35.700001,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3820,1,52.5,57.299999,0,0,,1,1,40,1,0,,1,38,0,,0,
1946,3821,0,48,47.5,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3822,3,34.099998,42.200001,9,0,,,0,40,-1,,,1,38,0,,0,
1946,3823,2,47.099998,54.599998,9,0,,,0,40,1,,,1,38,0,,0,
1946,3824,1,56.799999,62.200001,1,0,,1,1,40,1,0,,1,38,0,,0,
1946,3825,0,41.200001,49.599998,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3826,0,45.400002,47.400002,0,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3827,1,52.900002,59.700001,0,0,,1,1,40,1,0,,1,38,0,,0,
1946,3828,3,36.099998,45.400002,9,0,,,0,40,-1,,,1,38,0,,0,
1946,3829,3,46.5,49.799999,9,0,,,0,40,-1,,,1,38,0,,0,
1946,3830,0,39.900002,48.299999,1,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3831,0,36.200001,46.200001,1,0,,1,-1,40,-1,0,,1,38,0,,0,
1946,3832,1,62.799999,71.599998,0,0,,1,1,40,1,0,,1,38,0,,0,
1946,3833,2,57.900002,69.199997,9,0,,,0,40,1,,,1,38,0,,0,
1946,3901,1,57.099998,61.900002,0,0,,1,1,40,1,0,,1,39,0,,0,
1946,3902,1,52.599998,57.700001,0,0,,1,1,40,1,0,,1,39,0,,0,
1946,4001,1,,,0,0,,1,1,40,1,0,,1,40,0,,1,
1946,4002,1,,,1,0,,1,1,40,1,0,,1,40,0,,1,
1946,4003,2,,,9,0,,,0,40,1,,,1,40,0,,1,
1946,4004,1,,,0,0,,1,1,40,1,0,,1,40,0,,1,
1946,4005,1,,,0,0,,1,1,40,1,0,,1,40,0,,1,
1946,4006,1,,,0,0,,1,1,40,1,0,,1,40,0,,1,
1946,4101,0,38.5,36,0,0,,1,-1,40,-1,0,,1,41,0,,0,
1946,4102,0,26.299999,31,0,0,,1,-1,40,-1,0,,1,41,0,,0,
1946,4201,3,,,9,0,,,0,40,-1,,,1,42,0,,1,
1946,4202,0,,44.5,0,0,,1,-1,40,-1,0,,1,42,0,,1,
1946,4203,1,,73.199997,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4204,1,67.5,69.599998,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4205,2,,85.5,9,0,,,0,40,1,,,1,42,0,,1,
1946,4206,1,77.099998,,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4207,1,,,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4208,1,,66.300003,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4209,1,,87.800003,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4210,1,,,0,0,,1,1,40,1,0,,1,42,0,,1,
1946,4301,1,,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4302,1,,94,1,0,,1,1,40,1,0,,1,43,0,,1,
1946,4303,1,,93.300003,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4304,1,93.699997,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4305,2,75.800003,71.400002,9,0,,,0,40,1,,,1,43,0,,1,
1946,4306,2,,,9,0,,,0,40,1,,,1,43,0,,1,
1946,4307,1,,,1,0,,1,1,40,1,0,,1,43,0,,1,
1946,4308,1,90.800003,92.300003,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4309,1,,93.400002,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4310,1,,92.900002,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4311,1,,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4312,2,87.699997,,9,0,,,0,40,1,,,1,43,0,,1,
1946,4313,1,,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4314,1,,,1,0,,1,1,40,1,0,,1,43,0,,1,
1946,4315,1,,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4316,1,,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4317,2,,,9,0,,,0,40,1,,,1,43,0,,1,
1946,4318,1,74.099998,93.300003,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4319,1,94.599998,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4320,1,,,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4321,1,,88.099998,0,0,,1,1,40,1,0,,1,43,0,,1,
1946,4401,1,50.099998,57.799999,0,0,,1,1,40,1,0,,1,44,0,,0,
1946,4402,1,47.299999,62.299999,0,0,,0,1,40,1,0,,1,44,0,,0,
1946,4501,0,35.700001,37.599998,0,0,,1,-1,40,-1,0,,1,45,0,,0,
1946,4601,1,75,81.199997,0,0,,1,1,40,1,0,,1,46,0,,1,
1946,4602,2,65.699997,69.599998,9,0,,,0,40,1,,,1,46,0,,1,
1946,4603,2,73.300003,,9,0,,,0,40,1,,,1,46,0,,1,
1946,4604,1,,,0,0,,1,1,40,1,0,,1,46,0,,1,
1946,4605,1,73.5,,3,0,,1,1,40,1,0,,1,46,0,,1,
1946,4606,2,65.599998,64,9,0,,,0,40,1,,,1,46,0,,1,
1946,4607,1,62.299999,59.900002,3,0,,1,1,40,1,0,,1,46,0,,1,
1946,4608,1,62.099998,,0,0,,1,1,40,1,0,,1,46,0,,1,
1946,4609,1,56.900002,56.299999,0,0,,1,1,40,1,0,,1,46,0,,1,
1946,4701,1,36.200001,53.5,1,0,,0,1,40,1,0,,1,47,0,,0,
1946,4702,1,53.099998,60.400002,0,0,,1,1,40,1,0,,1,47,0,,0,
1946,4703,1,46.099998,52,1,0,,0,1,40,1,0,,1,47,0,,0,
1946,4704,0,32.400002,39.799999,0,0,,1,-1,40,-1,0,,1,47,0,,0,
1946,4705,0,36.599998,47.700001,0,0,,1,-1,40,-1,0,,1,47,0,,0,
1946,4706,1,46.099998,61.200001,0,0,,0,1,40,1,0,,1,47,0,,0,
1946,4801,1,46.900002,50.400002,0,0,,0,1,40,1,0,,1,48,0,,0,
1946,4802,1,48.599998,54.099998,0,0,,0,1,40,1,0,,1,48,0,,0,
1946,4803,1,48.5,52.5,1,0,,0,1,40,1,0,,1,48,0,,0,
1946,4804,0,47.400002,48.799999,0,0,,1,-1,40,-1,0,,1,48,0,,0,
1946,4805,1,56.799999,61.700001,0,0,,1,1,40,1,0,,1,48,0,,0,
1946,4806,1,52.900002,58.299999,1,0,,1,1,40,1,0,,1,48,0,,0,
1946,4901,0,43.099998,,0,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4902,0,36.599998,31.299999,1,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4903,0,,25.4,0,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4904,2,47.5,65.099998,9,0,,,0,40,1,,,1,49,0,,0,
1946,4905,1,43.900002,52.900002,1,0,,0,1,40,1,0,,1,49,0,,0,
1946,4906,0,35.099998,32.700001,0,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4907,0,28,30.299999,0,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4908,0,35.299999,,1,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4909,0,,,0,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,4910,0,44.400002,35.200001,0,0,,1,-1,40,-1,0,,1,49,0,,0,
1946,5001,0,44,44.299999,0,0,,1,-1,40,-1,0,,1,50,0,,0,
1948,101,1,,,0,0,,1,1,40,1,0,,1,1,0,,1,
1948,102,1,,,0,0,,1,1,40,1,0,,1,1,0,,1,
1948,103,1,,,0,0,,1,1,40,1,0,,1,1,0,,1,
1948,104,1,85,88.099998,0,0,,1,1,40,1,0,,1,1,0,,1,
1948,105,1,,,0,0,,1,1,40,1,0,,1,1,0,,1,
1948,106,2,82.400002,,9,0,,,0,40,1,,,1,1,0,,1,
1948,107,2,,72.699997,9,0,,,0,40,1,,,1,1,0,,1,
1948,108,2,88.400002,92.400002,9,0,,,0,40,1,,,1,1,0,,1,
1948,109,1,87.099998,94.099998,1,0,,1,1,40,1,0,,1,1,0,,1,
1948,301,1,58.799999,,0,0,,1,1,40,1,0,,1,3,0,,0,
1948,302,4,64.199997,,9,1,,,0,40,0,,,1,3,0,,0,
1948,401,1,,,0,1,,1,1,40,1,0,,1,4,0,,1,
1948,402,1,,,0,0,,1,1,40,1,0,,1,4,0,,1,
1948,403,1,68.599998,,0,0,,1,1,40,1,0,,1,4,0,,1,
1948,404,2,87.800003,,9,0,,,0,40,1,,,1,4,0,,1,
1948,405,1,87,85.199997,0,0,,1,1,40,1,0,,1,4,0,,1,
1948,406,1,,,0,0,,1,1,40,1,0,,1,4,0,,1,
1948,407,1,,,0,0,,1,1,40,1,0,,1,4,0,,1,
1948,501,2,45.400002,,9,0,,,0,40,1,,,1,5,0,,0,
1948,502,1,,,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,503,0,,,0,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,504,1,51.700001,52.900002,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,505,0,,,0,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,506,1,,,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,507,0,48.599998,43.799999,1,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,508,0,,,0,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,509,0,52.200001,46.299999,0,0,,0,-1,40,-1,0,,1,5,0,,0,
1948,510,3,,,9,0,,,0,40,-1,,,1,5,0,,0,
1948,511,0,,46.900002,1,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,512,0,,43.299999,1,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,513,0,47.299999,48.200001,1,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,514,1,66.800003,54.299999,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,515,0,,,0,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,516,0,42.900002,37,1,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,517,1,,,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,518,0,54.400002,47.200001,1,0,,0,-1,40,-1,0,,1,5,0,,0,
1948,519,1,71.699997,,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,520,0,,40.599998,0,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,521,1,56.400002,52.700001,0,0,,1,1,40,1,0,,1,5,0,,0,
1948,522,0,,37.900002,0,0,,1,-1,40,-1,0,,1,5,0,,0,
1948,523,0,56.400002,43.700001,1,0,,0,-1,40,-1,0,,1,5,0,,0,
1948,601,1,64.800003,52.099998,1,0,,1,1,40,1,0,,1,6,0,,0,
1948,602,0,48.099998,33.400002,0,0,,1,-1,40,-1,0,,1,6,0,,0,
1948,603,0,50.700001,45.400002,0,0,,0,-1,40,-1,0,,1,6,0,,0,
1948,604,0,51.900002,41.299999,0,0,,0,-1,40,-1,0,,1,6,0,,0,
1948,701,0,55.299999,46.900002,1,0,,0,-1,40,-1,0,,1,7,0,,0,
1948,702,0,51.700001,44.700001,1,0,,0,-1,40,-1,0,,1,7,0,,0,
1948,703,0,50.400002,41.099998,1,0,,0,-1,40,-1,0,,1,7,0,,0,
1948,704,0,44,38.299999,1,0,,1,-1,40,-1,0,,1,7,0,,0,
1948,705,0,48.099998,43.5,1,0,,1,-1,40,-1,0,,1,7,0,,0,
1948,706,0,49.700001,42.400002,1,0,,1,-1,40,-1,0,,1,7,0,,0,
1948,801,0,49.200001,43.599998,1,0,,1,-1,40,-1,0,,1,8,0,,0,
1948,901,1,,,0,0,,1,1,40,1,0,,1,9,0,,1,
1948,902,2,91.099998,,9,0,,,0,40,1,,,1,9,0,,1,
1948,903,1,,,0,0,,1,1,40,1,0,,1,9,0,,1,
1948,904,1,81,71.900002,1,0,,1,1,40,1,0,,1,9,0,,1,
1948,905,2,70.699997,61.299999,9,0,,,0,40,1,,,1,9,0,,1,
1948,906,1,66.699997,71.099998,0,0,,1,1,40,1,0,,1,9,0,,1,
1948,1001,1,,,1,0,,1,1,40,1,0,,1,10,0,,1,
1948,1002,1,,,0,0,,1,1,40,1,0,,1,10,0,,1,
1948,1003,1,,,0,0,,1,1,40,1,0,,1,10,0,,1,
1948,1004,1,,,0,0,,1,1,40,1,0,,1,10,0,,1,
1948,1005,1,,,1,0,,1,1,40,1,0,,1,10,0,,1,
1948,1006,1,,,0,0,,1,1,40,1,0,,1,10,0,,1,
1948,1007,1,,,1,0,,1,1,40,1,0,,1,10,0,,1,
1948,1008,1,,,1,0,,1,1,40,1,0,,1,10,0,,1,
1948,1009,1,,,0,0,,1,1,40,1,0,,1,10,0,,1,
1948,1010,1,,,0,0,,1,1,40,1,0,,1,10,0,,1,
1948,1201,0,53.099998,49.5,1,0,,0,-1,40,-1,0,,1,12,0,,0,
1948,1202,0,48.900002,39.299999,1,0,,1,-1,40,-1,0,,1,12,0,,0,
1948,1301,1,69.599998,56.799999,0,1,,1,1,40,1,0,,1,13,0,,0,
1948,1302,0,51.799999,48.700001,1,1,,0,-1,40,-1,0,,1,13,0,,0,
1948,1303,0,52.900002,42.799999,1,1,,0,-1,40,-1,0,,1,13,0,,0,
1948,1304,2,52.099998,,9,1,,,0,40,1,,,1,13,0,,0,
1948,1305,1,72.5,70.699997,0,1,,1,1,40,1,0,,1,13,0,,0,
1948,1306,1,70.5,52,0,1,,1,1,40,1,0,,1,13,0,,0,
1948,1307,1,73.699997,71.599998,0,1,,1,1,40,1,0,,1,13,0,,0,
1948,1308,1,65,77.300003,0,1,,1,1,40,1,0,,1,13,0,,0,
1948,1309,0,55.400002,48.700001,1,1,,0,-1,40,-1,0,,1,13,0,,0,
1948,1310,3,41.900002,,9,1,,,0,40,-1,,,1,13,0,,0,
1948,1311,3,50.799999,,9,1,,,0,40,-1,,,1,13,0,,0,
1948,1312,3,47.299999,,9,1,,,0,40,-1,,,1,13,0,,0,
1948,1313,0,32,35.299999,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1314,0,31.700001,25.1,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1315,0,43.599998,30.9,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1316,0,41.5,22.200001,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1317,0,37.200001,28.799999,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1318,3,47.900002,,9,1,,,0,40,-1,,,1,13,0,,0,
1948,1319,0,46,35.700001,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1320,0,46.900002,41.200001,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1321,3,53.099998,,9,1,,,0,40,-1,,,1,13,0,,0,
1948,1322,0,46.799999,37.5,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1323,0,48.200001,34.900002,1,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1324,0,49.400002,45.099998,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1325,1,69.5,50.700001,0,1,,1,1,40,1,0,,1,13,0,,0,
1948,1326,0,48.099998,40.200001,0,1,,1,-1,40,-1,0,,1,13,0,,0,
1948,1401,1,61.099998,52.599998,0,0,,1,1,40,1,0,,1,14,0,,0,
1948,1402,0,44.400002,38.099998,0,0,,1,-1,40,-1,0,,1,14,0,,0,
1948,1403,0,52.200001,43.700001,0,0,,0,-1,40,-1,0,,1,14,0,,0,
1948,1404,0,51.299999,39.900002,0,0,,0,-1,40,-1,0,,1,14,0,,0,
1948,1405,0,52.599998,43.5,0,0,,0,-1,40,-1,0,,1,14,0,,0,
1948,1406,3,49.799999,42.099998,9,0,,,0,40,-1,,,1,14,0,,0,
1948,1407,0,54.200001,48.5,0,0,,0,-1,40,-1,0,,1,14,0,,0,
1948,1408,0,55.700001,47.799999,1,0,,0,-1,40,-1,0,,1,14,0,,0,
1948,1409,0,48,43.700001,0,0,,1,-1,40,-1,0,,1,14,0,,0,
1948,1410,0,46.900002,38.700001,1,0,,1,-1,40,-1,0,,1,14,0,,0,
1948,1411,2,51.099998,51.400002,9,0,,,0,40,1,,,1,14,0,,0,
1948,1501,0,46.099998,38.5,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1502,0,46.099998,40.900002,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1503,3,41.5,38,9,0,,,0,40,-1,,,1,15,0,,0,
1948,1504,0,48.299999,41.599998,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1505,0,48.799999,40.599998,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1506,0,44.200001,36.599998,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1507,0,43.099998,37,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1508,0,44.599998,31.4,0,0,,1,-1,40,-1,0,,1,15,0,,0,
1948,1601,0,39.5,35.700001,0,0,,1,-1,40,-1,0,,1,16,0,,0,
1948,1602,0,48.099998,41.200001,0,0,,1,-1,40,-1,0,,1,16,0,,0,
1948,1603,0,45,44.700001,1,0,,1,-1,40,-1,0,,1,16,0,,0,
1948,1604,0,44.400002,43.900002,0,0,,1,-1,40,-1,0,,1,16,0,,0,
1948,1605,0,35,37.400002,0,0,,1,-1,40,-1,0,,1,16,0,,0,
1948,1606,0,42.400002,39.5,1,0,,1,-1,40,-1,0,,1,16,0,,0,
1948,1701,1,,66.699997,0,0,,1,1,40,1,0,,1,17,0,,0,
1948,1702,2,63.400002,56.599998,9,0,,,0,40,1,,,1,17,0,,0,
1948,1703,0,46.599998,41.900002,1,0,,1,-1,40,-1,0,,1,17,0,,0,
1948,1704,1,59.5,53,0,0,,1,1,40,1,0,,1,17,0,,0,
1948,1705,1,66.199997,51.200001,0,0,,1,1,40,1,0,,1,17,0,,0,
1948,1706,2,60.700001,55,9,0,,,0,40,1,,,1,17,0,,0,
1948,1707,0,60.5,40.599998,1,0,,0,-1,40,-1,0,,1,17,0,,0,
1948,1708,1,60.5,52.599998,0,0,,1,1,40,1,0,,1,17,0,,0,
1948,1709,3,,,9,0,,,0,40,-1,,,1,17,0,,0,
1948,1801,1,,91.800003,0,0,,1,1,40,1,0,,1,18,0,,1,
1948,1802,1,,90.699997,1,0,,1,1,40,1,0,,1,18,0,,1,
1948,1803,2,66.400002,,9,0,,,0,40,1,,,1,18,0,,1,
1948,1804,1,,,0,0,,1,1,40,1,0,,1,18,0,,1,
1948,1805,1,,,1,0,,1,1,40,1,0,,1,18,0,,1,
1948,1806,1,,,0,0,,1,1,40,1,0,,1,18,0,,1,
1948,1807,1,,,0,0,,1,1,40,1,0,,1,18,0,,1,
1948,1808,1,,,0,0,,1,1,40,1,0,,1,18,0,,1,
1948,1901,0,37.5,40.400002,0,0,,1,-1,40,-1,0,,1,19,0,,0,
1948,1902,3,32.799999,39.299999,9,0,,,0,40,-1,,,1,19,0,,0,
1948,1903,0,29.1,27.1,0,0,,1,-1,40,-1,0,,1,19,0,,0,
1948,2001,0,47.599998,49.099998,1,0,,1,-1,40,-1,0,,1,20,0,,0,
1948,2002,2,56.5,52.400002,9,0,,,0,40,1,,,1,20,0,,0,
1948,2003,1,71,63.900002,1,0,,1,1,40,1,0,,1,20,0,,0,
1948,2004,1,64.599998,57.200001,0,0,,1,1,40,1,0,,1,20,0,,0,
1948,2005,1,59.700001,58.200001,0,0,,1,1,40,1,0,,1,20,0,,0,
1948,2006,0,44.700001,41.900002,0,0,,1,-1,40,-1,0,,1,20,0,,0,
1948,2101,0,42.799999,43.900002,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2102,0,54.900002,48.599998,0,0,,0,-1,40,-1,0,,1,21,0,,0,
1948,2103,1,73.900002,62.200001,0,0,,1,1,40,1,0,,1,21,0,,0,
1948,2104,1,59.200001,50.5,1,0,,1,1,40,1,0,,1,21,0,,0,
1948,2105,0,,28.1,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2106,0,,29.799999,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2107,1,79.199997,61.700001,0,0,,1,1,40,1,0,,1,21,0,,0,
1948,2108,0,49,36.5,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2109,0,43.299999,38.299999,1,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2110,0,30.5,36,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2111,1,,71.900002,1,0,,1,1,40,1,0,,1,21,0,,0,
1948,2112,1,,,0,0,,1,1,40,1,0,,1,21,0,,0,
1948,2113,0,43.400002,32.5,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2114,0,38.599998,36.400002,0,0,,1,-1,40,-1,0,,1,21,0,,0,
1948,2201,1,83.800003,66.599998,0,0,,1,1,40,1,0,,1,22,0,,0,
1948,2202,0,43.5,28.200001,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2203,0,39.400002,30.299999,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2204,0,34,26.799999,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2205,3,38.799999,28.4,9,0,,,0,40,-1,,,1,22,0,,0,
1948,2206,0,49.700001,42.299999,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2207,0,40.599998,25.200001,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2208,0,37.700001,26.700001,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2209,0,40.900002,27.799999,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2210,0,36,28.299999,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2211,3,35.900002,34,9,0,,,0,40,-1,,,1,22,0,,0,
1948,2212,0,43.099998,45.400002,1,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2213,0,62.799999,47.200001,1,0,,0,-1,40,-1,0,,1,22,0,,0,
1948,2214,0,57.200001,46.700001,1,0,,0,-1,40,-1,0,,1,22,0,,0,
1948,2215,1,65.300003,52.299999,0,0,,1,1,40,1,0,,1,22,0,,0,
1948,2216,1,62.900002,52.900002,0,0,,1,1,40,1,0,,1,22,0,,0,
1948,2217,0,47,34.900002,0,0,,1,-1,40,-1,0,,1,22,0,,0,
1948,2301,0,38.599998,31.6,0,0,,1,-1,40,-1,0,,1,23,0,,0,
1948,2302,0,36.099998,24,0,0,,1,-1,40,-1,0,,1,23,0,,0,
1948,2303,0,54.599998,48.5,1,0,,0,-1,40,-1,0,,1,23,0,,0,
1948,2304,0,59.400002,47.900002,1,0,,0,-1,40,-1,0,,1,23,0,,0,
1948,2305,0,46,41.700001,0,0,,1,-1,40,-1,0,,1,23,0,,0,
1948,2306,0,51.700001,42.599998,0,0,,0,-1,40,-1,0,,1,23,0,,0,
1948,2307,0,47.5,34.599998,0,0,,1,-1,40,-1,0,,1,23,0,,0,
1948,2308,1,66.599998,57.700001,1,0,,1,1,40,1,0,,1,23,0,,0,
1948,2309,0,45.400002,36.099998,0,0,,1,-1,40,-1,0,,1,23,0,,0,
1948,2401,1,,,0,0,,1,1,40,1,0,,1,24,0,,1,
1948,2402,1,,,0,0,,1,1,40,1,0,,1,24,0,,1,
1948,2403,1,,,0,0,,1,1,40,1,0,,1,24,0,,1,
1948,2404,1,,,0,0,,1,1,40,1,0,,1,24,0,,1,
1948,2405,1,,,0,0,,1,1,40,1,0,,1,24,0,,1,
1948,2406,1,,,0,0,,1,1,40,1,0,,1,24,0,,1,
1948,2407,1,,,1,0,,1,1,40,1,0,,1,24,0,,1,
1948,2501,0,57.599998,49.700001,0,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2502,0,56.700001,48.900002,0,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2503,0,57.099998,47.200001,0,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2504,2,64.099998,55.099998,9,0,,,0,40,1,,,1,25,0,,0,
1948,2505,0,55.900002,46.299999,1,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2506,0,51.400002,41.400002,0,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2507,0,46,34.599998,0,0,,1,-1,40,-1,0,,1,25,0,,0,
1948,2508,0,57.200001,48.900002,1,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2509,1,61.700001,53.900002,0,0,,1,1,40,1,0,,1,25,0,,0,
1948,2510,2,71.599998,60.599998,9,0,,,0,40,1,,,1,25,0,,0,
1948,2511,0,65.800003,49.200001,1,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2512,0,55.200001,41.799999,0,0,,0,-1,40,-1,0,,1,25,0,,0,
1948,2513,1,70.599998,54.799999,1,0,,1,1,40,1,0,,1,25,0,,0,
1948,2601,1,68.199997,57.599998,0,0,,1,1,40,1,0,,1,26,0,,0,
1948,2602,0,49,45.5,1,0,,1,-1,40,-1,0,,1,26,0,,0,
1948,2701,0,42.799999,33.599998,0,0,,1,-1,40,-1,0,,1,27,0,,0,
1948,2702,0,51.400002,41.700001,0,0,,0,-1,40,-1,0,,1,27,0,,0,
1948,2703,0,35.200001,23.9,0,0,,1,-1,40,-1,0,,1,27,0,,0,
1948,2704,0,36.400002,28.700001,0,0,,1,-1,40,-1,0,,1,27,0,,0,
1948,2801,0,50.700001,41.200001,1,0,,0,-1,40,-1,0,,1,28,0,,0,
1948,2901,0,44.200001,40.299999,0,0,,1,-1,40,-1,0,,1,29,0,,0,
1948,2902,0,42.099998,35.099998,1,0,,1,-1,40,-1,0,,1,29,0,,0,
1948,3001,0,46.400002,36.5,0,0,,1,-1,40,-1,0,,1,30,0,,0,
1948,3002,0,37.799999,32.900002,0,0,,1,-1,40,-1,0,,1,30,0,,0,
