"state","countyfips","cty","Clinton","Trump","pctClinton","diff2016"
"SD","46049","Faulk",204,858,0.192090395480226,-654
"SD","46051","Grant",970,2381,0.289465831095195,-1411
"SD","46053","Gregory",391,1600,0.196383726770467,-1209
"SD","46055","Haakon",77,936,0.0760118460019743,-859
"SD","46057","Hamlin",555,2051,0.212970069071374,-1496
"SD","46059","Hand",334,1391,0.193623188405797,-1057
"SD","46061","Hanson",424,1497,0.220718375845914,-1073
"SD","46063","Harding",38,694,0.0519125683060109,-656
"SD","46065","Hughes",2449,5174,0.321264593991867,-2725
"SD","46067","Hutchinson",692,2517,0.2156435026488,-1825
"SD","46069","Hyde",125,543,0.187125748502994,-418
"SD","46071","Jackson",323,722,0.309090909090909,-399
"SD","46073","Jerauld",264,648,0.289473684210526,-384
"SD","46075","Jones",69,450,0.132947976878613,-381
"SD","46077","Kingsbury",703,1680,0.295006294586655,-977
"SD","46079","Lake",2314,4038,0.364294710327456,-1724
"SD","46081","Lawrence",3356,7411,0.311693136435404,-4055
"SD","46083","Lincoln",8076,15499,0.342566277836691,-7423
"SD","46085","Lyman",369,977,0.274145616641902,-608
"SD","46087","McCook",623,1794,0.257757550682664,-1171
"SD","46089","McPherson",192,892,0.177121771217712,-700
"SD","46091","Marshall",754,1056,0.416574585635359,-302
"SD","46093","Meade",2223,8441,0.208458364591148,-6218
"SD","46095","Mellette",238,402,0.371875,-164
"SD","46097","Miner",281,706,0.284701114488349,-425
"SD","46099","Minnehaha",30610,42043,0.421317770773402,-11433
"SD","46101","Moody",1042,1729,0.376037531577048,-687
"SD","46102","Oglala Lakota",2504,241,0.912204007285975,2263
"SD","46103","Pennington",14074,29804,0.320752996946078,-15730
"SD","46105","Perkins",188,1333,0.123602892833662,-1145
"SD","46107","Potter",215,1069,0.167445482866044,-854
"SD","46109","Roberts",1539,2142,0.418092909535452,-603
"SD","46111","Sanborn",241,819,0.227358490566038,-578
"SD","46115","Spink",919,1854,0.331410025243419,-935
"SD","46117","Stanley",329,1148,0.222748815165877,-819
"SD","46119","Sully",137,679,0.167892156862745,-542
"SD","46121","Todd",1505,487,0.755522088353414,1018
"SD","46123","Tripp",462,2069,0.182536546819439,-1607
"SD","46125","Turner",961,2937,0.246536685479733,-1976
"SD","46127","Union",2227,5288,0.296340652029275,-3061
"SD","46129","Walworth",457,1896,0.194220144496388,-1439
"SD","46135","Yankton",3301,5654,0.368620882188721,-2353
"SD","46137","Ziebach",352,368,0.488888888888889,-16
"TN","47001","Anderson",9010,19201,0.319378965651696,-10191
"TN","47003","Bedford",3384,11455,0.22804771210998,-8071
"TN","47005","Benton",1474,4715,0.238164485377282,-3241
"TN","47007","Bledsoe",896,3621,0.1983617445207,-2725
"TN","47009","Blount",12085,37385,0.244289468364665,-25300
"TN","47011","Bradley",7070,29761,0.191957861583992,-22691
"TN","47013","Campbell",2248,9860,0.185662371985464,-7612
"TN","47015","Cannon",1126,4006,0.219407638347623,-2880
"TN","47017","Carroll",2323,7731,0.231052317485578,-5408
"TN","47019","Carter",3453,16897,0.16968058968059,-13444
"TN","47021","Cheatham",3877,11295,0.255536514632217,-7418
"TN","47023","Chester",902,3827,0.190737999577078,-2925
"TN","47025","Claiborne",1831,8589,0.175719769673704,-6758
"TN","47027","Clay",707,2140,0.2483315770987,-1433
"TN","47029","Cocke",1980,9791,0.168210007645909,-7811
"TN","47031","Coffee",4741,14409,0.24757180156658,-9668
"TN","47033","Crockett",1302,3977,0.246637620761508,-2675
"TN","47035","Cumberland",5202,20410,0.203107918163361,-15208
"TN","47037","Davidson",148473,84365,0.637666532095277,64108
"TN","47039","Decatur",894,3580,0.199821189092535,-2686
"TN","47041","DeKalb",1566,5164,0.232689450222883,-3598
"TN","47043","Dickson",4718,13213,0.263119736768725,-8495
"TN","47045","Dyer",2815,10175,0.216705157813703,-7360
"TN","47047","Fayette",5865,13046,0.310136957326424,-7181
"TN","47049","Fentress",1100,6032,0.154234436343242,-4932
"TN","47051","Franklin",4372,11526,0.275003145049692,-7154
"TN","47053","Gibson",5255,13779,0.276084900704003,-8524
"TN","47055","Giles",2915,7964,0.267947421638018,-5049
"TN","47057","Grainger",1154,6618,0.148481729284611,-5464
"TN","47059","Greene",4211,18538,0.185107037671986,-14327
"TN","47061","Grundy",998,3626,0.21583044982699,-2628
"TN","47063","Hamblen",4075,15839,0.20462990860701,-11764
"TN","47065","Hamilton",55260,78661,0.412631327424377,-23401
"TN","47067","Hancock",322,1842,0.148798521256932,-1520
"TN","47069","Hardeman",4174,4912,0.459388069557561,-738
"TN","47071","Hardin",1622,8012,0.16836205106913,-6390
"TN","47073","Hawkins",3502,16611,0.174116243225774,-13109
"TN","47075","Haywood",3704,3010,0.551683050342568,694
"TN","47077","Henderson",1796,8118,0.181157958442606,-6322
"TN","47079","Henry",3061,9483,0.244021045918367,-6422
"TN","47081","Hickman",1823,5685,0.242807671816729,-3862
"TN","47083","Houston",865,2180,0.284072249589491,-1315
"TN","47085","Humphreys",1967,4928,0.285279187817259,-2961
"TN","47087","Jackson",1129,3229,0.259063790729693,-2100
"TN","47089","Jefferson",3490,14760,0.191232876712329,-11270
"TN","47091","Johnson",988,5400,0.15466499686913,-4412
"TN","47093","Knox",62861,105724,0.372874217753655,-42863
"TN","47095","Lake",577,1357,0.298345398138573,-780
"TN","47097","Lauderdale",3656,4884,0.428103044496487,-1228
"TN","47099","Lawrence",2821,12419,0.18510498687664,-9598
"TN","47101","Lewis",890,3579,0.199149697918998,-2689
"TN","47103","Lincoln",2550,10375,0.197292069632495,-7825
"TN","47105","Loudon",4916,17588,0.218450053323854,-12672
"TN","47107","McMinn",3507,14673,0.192904290429043,-11166
"TN","47109","McNairy",1847,7839,0.190687590336568,-5992
"TN","47111","Macon",1071,6260,0.146091938344019,-5189
"TN","47113","Madison",15438,21321,0.419978780706766,-5883
"TN","47115","Marion",2829,7680,0.269197830431059,-4851
"TN","47117","Marshall",2848,8167,0.258556513844757,-5319
"TN","47119","Maury",10026,23781,0.296565799982252,-13755
"TN","47121","Meigs",856,3337,0.20414977343191,-2481
"TN","47123","Monroe",3184,13361,0.192444847385917,-10177
"TN","47125","Montgomery",21686,32320,0.401547976150798,-10634
"TN","47127","Moore",496,2325,0.175824175824176,-1829
"TN","47129","Morgan",1053,5429,0.162449861153965,-4376
"TN","47131","Obion",2425,9525,0.202928870292887,-7100
"TN","47133","Overton",1943,6055,0.242935733933483,-4112
"TN","47135","Perry",597,2167,0.215991316931983,-1570
"TN","47137","Pickett",536,2019,0.209784735812133,-1483
"TN","47139","Polk",1252,5097,0.197196408883289,-3845
"TN","47141","Putnam",6847,18981,0.265099891590522,-12134
"TN","47143","Rhea",1942,8650,0.183345921450151,-6708
"TN","47145","Roane",4833,15863,0.233523386161577,-11030
"TN","47147","Robertson",6634,19393,0.254889153571291,-12759
"TN","47149","Rutherford",36627,64428,0.362446192667359,-27801
"TN","47151","Scott",934,6044,0.133849240470049,-5110
"TN","47153","Sequatchie",1051,4434,0.191613491340018,-3383
"TN","47155","Sevier",6293,28610,0.180299687705928,-22317
"TN","47157","Shelby",206640,114948,0.642561289600358,91692
"TN","47159","Smith",1688,5485,0.235326920395929,-3797
"TN","47161","Stewart",1222,3864,0.240267400707825,-2642
"TN","47163","Sullivan",11910,45577,0.207177274862143,-33667
"TN","47165","Sumner",18153,50105,0.265946848721029,-31952
"TN","47167","Tipton",5779,16893,0.254895906845448,-11114
"TN","47169","Trousdale",943,2099,0.309993425378041,-1156
"TN","47171","Unicoi",1260,5666,0.181923187987294,-4406
"TN","47173","Union",1010,5024,0.167384819356977,-4014
"TN","47175","Van Buren",539,1820,0.228486646884273,-1281
"TN","47177","Warren",3535,9535,0.270466717674063,-6000
"TN","47179","Washington",13003,34179,0.275592386927218,-21176
"TN","47181","Wayne",717,5034,0.124673969744392,-4317
"TN","47183","Weakley",2770,9001,0.235324101605641,-6231
"TN","47185","White",1842,7657,0.193915148963049,-5815
"TN","47187","Williamson",30992,68160,0.312570598676779,-37168
"TN","47189","Wilson",14356,39304,0.267536339918002,-24948
"TX","48001","Anderson",3358,13165,0.203231858621316,-9807
"TX","48003","Andrews",836,3925,0.17559336273892,-3089
"TX","48005","Angelina",7538,21666,0.25811532666758,-14128
"TX","48007","Aransas",2458,7730,0.24126423243031,-5272
"TX","48009","Archer",394,3785,0.0942809284517827,-3391
"TX","48011","Armstrong",70,924,0.0704225352112676,-854
"TX","48013","Atascosa",4635,8598,0.350260711856722,-3963
"TX","48015","Austin",2319,9637,0.193961191033791,-7318
"TX","48017","Bailey",397,1343,0.22816091954023,-946
"TX","48019","Bandera",1726,8159,0.17460799190693,-6433
"TX","48021","Bastrop",10555,16314,0.392831888049425,-5759
"TX","48023","Baylor",191,1267,0.131001371742112,-1076
"TX","48025","Bee",3443,4743,0.420596139750794,-1300
"TX","48027","Bell",37608,51780,0.420727614444892,-14172
"TX","48029","Bexar",319191,240161,0.57064424548406,79030
"TX","48031","Blanco",1244,4212,0.228005865102639,-2968
"TX","48033","Borden",31,330,0.0858725761772853,-299
"TX","48035","Bosque",1277,6325,0.16798210997106,-5048
"TX","48037","Bowie",8831,24913,0.261705784732101,-16082
"TX","48039","Brazoria",43075,72653,0.372208972763722,-29578
"TX","48041","Brazos",23041,38662,0.373417824092832,-15621
"TX","48043","Brewster",1869,2073,0.474124809741248,-204
"TX","48045","Briscoe",91,625,0.127094972067039,-534
"TX","48047","Brooks",1937,613,0.759607843137255,1324
"TX","48049","Brown",1621,12010,0.11892010857604,-10389
"TX","48051","Burleson",1491,5316,0.219039224327898,-3825
"TX","48053","Burnet",3785,14595,0.205930359085963,-10810
"TX","48055","Caldwell",4663,6516,0.417121388317381,-1853
"TX","48057","Calhoun",2118,4638,0.313499111900533,-2520
"TX","48059","Callahan",568,4858,0.104681164762256,-4290
"TX","48061","Cameron",59319,29432,0.668375567599238,29887
"TX","48063","Camp",1260,3201,0.282447881640888,-1941
"TX","48065","Carson",249,2617,0.086880669923238,-2368
"TX","48067","Cass",2250,9182,0.196815955213436,-6932
"TX","48069","Castro",526,1413,0.271273852501289,-887
"TX","48071","Chambers",2939,13278,0.181229573903928,-10339
"TX","48073","Cherokee",3466,12896,0.211832294340545,-9430
"TX","48075","Childress",253,1802,0.123114355231144,-1549
"TX","48077","Clay",536,4376,0.109120521172638,-3840
"TX","48079","Cochran",190,679,0.218642117376295,-489
"TX","48081","Coke",140,1265,0.099644128113879,-1125
"TX","48083","Coleman",387,3177,0.108585858585859,-2790
"TX","48085","Collin",139837,200395,0.411004843753674,-60558
"TX","48087","Collingsworth",145,983,0.12854609929078,-838
"TX","48089","Colorado",1977,6323,0.238192771084337,-4346
"TX","48091","Comal",14166,44996,0.23944423785538,-30830
"TX","48093","Comanche",788,4300,0.154874213836478,-3512
"TX","48095","Concho",148,885,0.143272023233301,-737
"TX","48097","Cooke",2345,13174,0.151105096977898,-10829
"TX","48099","Coryell",5057,12212,0.292836875325728,-7155
"TX","48101","Cottle",84,486,0.147368421052632,-402
"TX","48103","Crane",299,1047,0.222139673105498,-748
"TX","48105","Crockett",372,980,0.275147928994083,-608
"TX","48107","Crosby",468,1180,0.283980582524272,-712
"TX","48109","Culberson",454,280,0.618528610354223,174
"TX","48111","Dallam",222,1258,0.15,-1036
"TX","48113","Dallas",458845,261865,0.636656907771503,196980
"TX","48115","Dawson",835,2636,0.240564678766926,-1801
"TX","48117","Deaf Smith",1185,2911,0.289306640625,-1726
"TX","48119","Delta",400,1836,0.178890876565295,-1436
"TX","48121","Denton",110000,169175,0.394018089012268,-59175
"TX","48123","De Witt",1161,5510,0.17403687603058,-4349
"TX","48125","Dickens",128,755,0.144960362400906,-627
"TX","48127","Dimmit",2173,974,0.690498887829679,1199
"TX","48129","Donley",190,1225,0.134275618374558,-1035
"TX","48131","Duval",2783,1316,0.678946084410832,1467
"TX","48133","Eastland",776,6008,0.11438679245283,-5232
"TX","48135","Ector",10225,24976,0.290474702423227,-14751
"TX","48137","Edwards",302,741,0.289549376797699,-439
"TX","48139","Ellis",16197,44807,0.265507179857059,-28610
"TX","48141","El Paso",145509,54567,0.727268637917591,90942
"TX","48143","Erath",2159,11205,0.161553427117629,-9046
"TX","48145","Falls",1682,3438,0.328515625,-1756
"TX","48147","Fannin",2123,9536,0.182091088429539,-7413
"TX","48149","Fayette",2127,8648,0.197401392111369,-6521
"TX","48151","Fisher",403,1265,0.241606714628297,-862
"TX","48153","Floyd",435,1473,0.227987421383648,-1038
"TX","48155","Foard",113,383,0.227822580645161,-270
"TX","48157","Fort Bend",134475,117212,0.534294580172993,17263
"TX","48159","Franklin",665,3583,0.156544256120527,-2918
"TX","48161","Freestone",1461,5995,0.195949570815451,-4534
"TX","48163","Frio",1401,1232,0.532092669958223,169
"TX","48165","Gaines",597,3907,0.132548845470693,-3310
"TX","48167","Galveston",45503,73566,0.382156564680983,-28063
"TX","48169","Garza",224,1223,0.154803040774015,-999
"TX","48171","Gillespie",2286,10445,0.179561699787919,-8159
"TX","48173","Glasscock",34,553,0.0579216354344123,-519
"TX","48175","Goliad",973,2618,0.270955165692008,-1645
"TX","48177","Gonzales",1567,4580,0.254921099723442,-3013
"TX","48179","Gray",699,6495,0.0971643035863219,-5796
"TX","48181","Grayson",10276,35274,0.225598243688255,-24998
"TX","48183","Gregg",11623,28693,0.288297450143863,-17070
"TX","48185","Grimes",2194,7065,0.236958634841776,-4871
"TX","48187","Guadalupe",18308,36495,0.334069302775395,-18187
"TX","48189","Hale",2090,6347,0.247718383311604,-4257
"TX","48191","Hall",164,891,0.155450236966825,-727
"TX","48193","Hamilton",479,3056,0.135502121640735,-2577
"TX","48195","Hansford",171,1730,0.0899526564965807,-1559
"TX","48197","Hardeman",249,1207,0.171016483516484,-958
"TX","48199","Hardin",2779,19600,0.124178917735377,-16821
"TX","48201","Harris",706471,544960,0.56453052545446,161511
"TX","48203","Harrison",7130,18712,0.275907437504837,-11582
"TX","48205","Hartley",172,1727,0.0905739863085835,-1555
"TX","48207","Haskell",314,1403,0.182877111240536,-1089
"TX","48209","Hays",33117,33730,0.495414902688228,-613
"TX","48211","Hemphill",181,1460,0.1102985984156,-1279
"TX","48213","Henderson",5649,23574,0.193306642028539,-17925
"TX","48215","Hidalgo",118739,48608,0.709537667242317,70131
"TX","48217","Hill",2535,10075,0.201030927835052,-7540
"TX","48219","Hockley",1257,5793,0.178297872340426,-4536
"TX","48221","Hood",4001,21367,0.157718385367392,-17366
"TX","48223","Hopkins",2508,10704,0.189827429609446,-8196
"TX","48225","Houston",1978,6205,0.241720640351949,-4227
"TX","48227","Howard",1768,6635,0.210401047245032,-4867
"TX","48229","Hudspeth",324,503,0.391777509068924,-179
"TX","48231","Hunt",6301,23866,0.208870620214141,-17565
"TX","48233","Hutchinson",854,7039,0.108197136703408,-6185
"TX","48235","Irion",90,660,0.12,-570
"TX","48237","Jack",314,2973,0.0955278369333739,-2659
"TX","48239","Jackson",904,4266,0.174854932301741,-3362
"TX","48241","Jasper",2582,10578,0.196200607902736,-7996
"TX","48243","Jeff Davis",422,694,0.378136200716846,-272
"TX","48245","Jefferson",42404,42828,0.497512671297165,-424
"TX","48247","Jim Hogg",1635,430,0.791767554479419,1205
"TX","48249","Jim Wells",6688,5411,0.552772956442681,1277
"TX","48251","Johnson",10976,44370,0.19831604813356,-33394
"TX","48253","Jones",935,4815,0.162608695652174,-3880
"TX","48255","Karnes",1144,2959,0.278820375335121,-1815
"TX","48257","Kaufman",10265,29537,0.257901612984272,-19272
"TX","48259","Kendall",3633,15663,0.18827736318408,-12030
"TX","48261","Kenedy",99,84,0.540983606557377,15
"TX","48263","Kent",59,360,0.140811455847255,-301
"TX","48265","Kerr",4665,17658,0.208977287998925,-12993
"TX","48267","Kimble",206,1697,0.108250131371519,-1491
"TX","48269","King",5,149,0.0324675324675325,-144
"TX","48271","Kinney",457,936,0.328068916008614,-479
"TX","48273","Kleberg",4713,4364,0.519224413352429,349
"TX","48275","Knox",247,1078,0.186415094339623,-831
"TX","48277","Lamar",3579,14546,0.197462068965517,-10967
"TX","48279","Lamb",770,3040,0.202099737532808,-2270
"TX","48281","Lampasas",1479,6371,0.188407643312102,-4892
"TX","48283","La Salle",1125,870,0.56390977443609,255
"TX","48285","La Vaca",1170,7339,0.137501469032789,-6169
"TX","48287","Lee",1372,4996,0.215452261306533,-3624
"TX","48289","Leon",909,6391,0.124520547945205,-5482
"TX","48291","Liberty",4851,18856,0.204623107099169,-14005
"TX","48293","Limestone",1748,5747,0.233222148098732,-3999
"TX","48295","Lipscomb",135,1159,0.104327666151468,-1024
"TX","48297","Live Oak",739,3450,0.176414418715684,-2711
"TX","48299","Llano",1825,8283,0.180550059358924,-6458
"TX","48301","Loving",4,57,0.0655737704918033,-53
"TX","48303","Lubbock",27956,65566,0.298924317272941,-37610
"TX","48305","Lynn",403,1546,0.206772703950744,-1143
"TX","48307","McCulloch",480,2546,0.15862524785195,-2066
"TX","48309","McLennan",27046,48245,0.359219561434966,-21199
"TX","48311","McMullen",40,454,0.0809716599190283,-414
"TX","48313","Madison",881,3349,0.208274231678487,-2468
"TX","48315","Marion",1156,2968,0.280310378273521,-1812
"TX","48317","Martin",266,1453,0.154741128563118,-1187
"TX","48319","Mason",353,1656,0.175709308113489,-1303
"TX","48321","Matagorda",3357,8147,0.291811543810848,-4790
"TX","48323","Maverick",10397,2816,0.786876560962688,7581
"TX","48325","Medina",4624,12054,0.277251469001079,-7430
"TX","48327","Menard",153,681,0.183453237410072,-528
"TX","48329","Midland",9993,36896,0.213120348056047,-26903
"TX","48331","Milam",2042,6340,0.243617275113338,-4298
"TX","48333","Mills",242,1949,0.110451848471018,-1707
"TX","48335","Mitchell",353,1780,0.165494608532583,-1427
"TX","48337","Montague",885,7526,0.105219355605754,-6641
"TX","48339","Montgomery",45744,150188,0.233468754465835,-104444
"TX","48341","Moore",1096,3974,0.216173570019724,-2878
"TX","48343","Morris",1425,3443,0.292728019720625,-2018
"TX","48345","Motley",40,571,0.0654664484451719,-531
"TX","48347","Nacogdoches",6822,14751,0.316228619107217,-7929
"TX","48349","Navarro",3998,11984,0.250156425979227,-7986
"TX","48351","Newton",978,2961,0.248286367098248,-1983
"TX","48353","Nolan",1029,3551,0.224672489082969,-2522
"TX","48355","Nueces",49102,50704,0.491974430394966,-1602
"TX","48357","Ochiltree",274,2628,0.0944176430048243,-2354
"TX","48359","Oldham",78,850,0.084051724137931,-772
"TX","48361","Orange",5716,25385,0.183788302626925,-19669
"TX","48363","Palo Pinto",1700,8222,0.171336424108043,-6522
"TX","48365","Panola",1835,8445,0.178501945525292,-6610
"TX","48367","Parker",8329,46433,0.15209451809649,-38104
"TX","48369","Parmer",848,1911,0.307357738310982,-1063
"TX","48371","Pecos",1551,2463,0.386397608370703,-912
"TX","48373","Polk",7123,26587,0.211302284188668,-19464
"TX","48375","Potter",7620,19499,0.280983812087466,-11879
"TX","48377","Presidio",1458,652,0.690995260663507,806
"TX","48379","Rains",619,3919,0.136403702071397,-3300
"TX","48381","Randall",8340,43379,0.161256018097798,-35039
"TX","48383","Reagan",167,709,0.190639269406393,-542
"TX","48385","Real",262,1382,0.159367396593674,-1120
"TX","48387","Red River",1148,3924,0.226340694006309,-2776
"TX","48389","Reeves",1659,1417,0.539336801040312,242
"TX","48391","Refugio",1034,1830,0.361033519553073,-796
"TX","48393","Roberts",20,524,0.0367647058823529,-504
"TX","48395","Robertson",2203,4665,0.320762958648806,-2462
"TX","48397","Rockwall",9633,28396,0.253306687002025,-18763
"TX","48399","Runnels",452,3241,0.122393717844571,-2789
"TX","48401","Rusk",3935,14675,0.211445459430414,-10740
"TX","48403","Sabine",614,3992,0.133304385584021,-3378
"TX","48405","San Augustine",907,2620,0.257159058690105,-1713
"TX","48407","San Jacinto",2034,8050,0.201705672352241,-6016
"TX","48409","San Patricio",7825,13004,0.375678141053339,-5179
"TX","48411","San Saba",293,2025,0.126402070750647,-1732
"TX","48413","Schleicher",209,819,0.203307392996109,-610
"TX","48415","Scurry",733,4403,0.142718068535826,-3670
"TX","48417","Shackelford",103,1378,0.0695476029709656,-1275
"TX","48419","Shelby",1757,7171,0.196796594982079,-5414
"TX","48421","Sherman",96,807,0.106312292358804,-711
"TX","48423","Smith",22128,58631,0.274000421005708,-36503
"TX","48425","Somervell",540,3206,0.144153764014949,-2666
"TX","48427","Starr",9246,2218,0.80652477320307,7028
"TX","48429","Stephens",348,3033,0.102928127772848,-2685
"TX","48431","Sterling",70,549,0.113085621970921,-479
"TX","48433","Stonewall",135,555,0.195652173913043,-420
"TX","48435","Sutton",313,1075,0.225504322766571,-762
"TX","48437","Swisher",462,1671,0.216596343178622,-1209
"TX","48439","Tarrant",288001,345683,0.454486778899262,-57682
"TX","48441","Taylor",10047,33172,0.232467201925079,-23125
"TX","48443","Terrell",140,287,0.327868852459016,-147
"TX","48445","Terry",424,1295,0.246655031995346,-871
"TX","48447","Throckmorton",84,715,0.105131414267835,-631
"TX","48449","Titus",2538,6405,0.28379738342838,-3867
"TX","48451","Tom Green",9117,27376,0.249828734277807,-18259
"TX","48453","Travis",306475,126750,0.707426856714179,179725
"TX","48455","Trinity",1154,4737,0.195892038703106,-3583
"TX","48457","Tyler",1243,6601,0.158465068842427,-5358
"TX","48459","Upshur",2378,13198,0.152670775552131,-10820
"TX","48461","Upton",284,961,0.228112449799197,-677
"TX","48463","Uvalde",3863,4828,0.444482798297089,-965
"TX","48465","Val Verde",6920,5856,0.54164057608015,1064
"TX","48467","Van Zandt",2792,18436,0.131524401733559,-15644
"TX","48469","Victoria",8843,21253,0.293826422115896,-12410
"TX","48471","Walker",6085,12878,0.320888045140537,-6793
"TX","48473","Waller",5744,10525,0.353064109656402,-4781
"TX","48475","Ward",780,2541,0.23486901535682,-1761
"TX","48477","Washington",3381,10944,0.236020942408377,-7563
"TX","48479","Webb",42297,12946,0.765653566967761,29351
"TX","48481","Wharton",4238,10149,0.294571488149023,-5911
"TX","48483","Wheeler",194,2087,0.0850504164839982,-1893
"TX","48485","Wichita",8752,27609,0.240697450565166,-18857
"TX","48487","Wilbarger",807,3166,0.203121067203624,-2359
"TX","48489","Willacy",3416,1541,0.689126487795037,1875
"TX","48491","Williamson",84252,104029,0.447480096239132,-19777
"TX","48493","Wilson",4790,13991,0.255044992279431,-9201
"TX","48495","Winkler",420,1403,0.230389467910038,-983
"TX","48497","Wise",3412,20655,0.141770889599867,-17243
"TX","48499","Wood",2624,15681,0.143348811800055,-13057
NA,"48501","Yoakum",426,1797,0.191632928475034,-1371
NA,"48503","Young",873,6587,0.117024128686327,-5714
NA,"48505","Zapata",2056,1028,0.666666666666667,1028
NA,"48507","Zavala",2633,692,0.79187969924812,1941
"UT","49001","Beaver",264,1838,0.125594671741199,-1574
"UT","49003","Box Elder",1814,10324,0.149448014499918,-8510
"UT","49005","Cache",6705,16643,0.28717663183142,-9938
"UT","49007","Carbon",1696,5182,0.246583309101483,-3486
"UT","49009","Daggett",76,327,0.188585607940447,-251
"UT","49011","Davis",22575,46985,0.324539965497412,-24410
"UT","49013","Duchesne",500,5505,0.0832639467110741,-5005
"UT","49015","Emery",379,3402,0.100238032266596,-3023
"UT","49017","Garfield",352,1577,0.182477967858994,-1225
"UT","49019","Grand",1932,1934,0.499741334712882,-2
"UT","49021","Iron",2104,10025,0.1734685464589,-7921
"UT","49023","Juab",436,2759,0.136463223787167,-2323
"UT","49025","Kane",739,2248,0.247405423501841,-1509
"UT","49027","Millard",431,3860,0.100442787229084,-3429
"UT","49029","Morgan",572,3156,0.15343347639485,-2584
"UT","49031","Piute",31,537,0.0545774647887324,-506
"UT","49033","Rich",104,786,0.11685393258427,-682
"UT","49035","Salt Lake",154831,117901,0.567703826467008,36930
"UT","49037","San Juan",1997,2635,0.431131260794473,-638
"UT","49039","Sanpete",1026,6436,0.137496649691772,-5410
"UT","49041","Sevier",673,6455,0.0944163860830528,-5782
"UT","49043","Summit",10251,7160,0.588765722818908,3091
"UT","49045","Tooele",4015,9693,0.292894660052524,-5678
"UT","49047","Uintah",1002,9876,0.0921125206839493,-8874
"UT","49049","Utah",24579,89755,0.214975422883832,-65176
"UT","49051","Wasatch",3063,6115,0.333732839398562,-3052
"UT","49053","Washington",9583,39566,0.194978534659912,-29983
"UT","49055","Wayne",271,959,0.220325203252033,-688
"UT","49057","Weber",22187,38447,0.365916812349507,-16260
"VA","51001","Accomack",6737,8582,0.439780664534239,-1845
"VA","51003","Albemarle",33297,19232,0.633878429058235,14065
"VA","51005","Alleghany",2165,4873,0.307615799943166,-2708
"VA","51007","Amelia",2150,4704,0.313685439159615,-2554
"VA","51009","Amherst",4986,9643,0.340829858500239,-4657
"VA","51011","Appomattox",2023,5714,0.261470854336306,-3691
"VA","51013","Arlington",91879,20155,0.820099255583127,71724
"VA","51015","Augusta",8108,26152,0.23666082895505,-18044
"VA","51017","Bath",603,1548,0.280334728033473,-945
"VA","51019","Bedford",9733,30578,0.241447743792017,-20845
"VA","51021","Bland",453,2572,0.149752066115702,-2119
"VA","51023","Botetourt",4492,13369,0.251497676501876,-8877
"VA","51025","Brunswick",4473,3045,0.594972067039106,1428
"VA","51027","Buchanan",1721,7292,0.190946410740042,-5571
"VA","51029","Buckingham",3128,3969,0.440749612512329,-841
"VA","51031","Campbell",6597,19442,0.253350743116095,-12845
"VA","51033","Caroline",6425,7143,0.473540683962264,-718
"VA","51035","Carroll",2557,10653,0.193565480696442,-8096
"VA","51036","Charles City",2244,1381,0.619034482758621,863
"VA","51037","Charlotte",2153,3479,0.382279829545455,-1326
"VA","51041","Chesterfield",80993,84938,0.488112528701689,-3945
"VA","51043","Clarke",3047,4657,0.395508826583593,-1610
"VA","51045","Craig",541,2139,0.201865671641791,-1598
"VA","51047","Culpeper",7744,13341,0.367275314204411,-5597
"VA","51049","Cumberland",2032,2693,0.43005291005291,-661
"VA","51051","Dickenson",1335,4932,0.213020584011489,-3597
"VA","51053","Dinwiddie",5765,7447,0.43634574629125,-1682
"VA","51057","Essex",2541,2657,0.488841862254713,-116
"VA","51059","Fairfax",354485,157837,0.69191836384149,196648
"VA","51061","Fauquier",12960,22110,0.369546621043627,-9150
"VA","51063","Floyd",2300,5289,0.30307023323231,-2989
"VA","51065","Fluvanna",5751,7018,0.45038765760827,-1267
"VA","51067","Franklin",7254,18560,0.281010304485938,-11306
"VA","51069","Frederick",11920,26069,0.313775040143199,-14149
"VA","51071","Giles",1949,5930,0.247366417058002,-3981
"VA","51073","Gloucester",5399,13087,0.292058855349995,-7688
"VA","51075","Goochland",4884,8374,0.368381354653794,-3490
"VA","51077","Grayson",1407,5593,0.201,-4186
"VA","51079","Greene",2923,5943,0.329686442589668,-3020
"VA","51081","Greensville",2558,1737,0.59557625145518,821
"VA","51083","Halifax",6890,9698,0.415360501567398,-2808
"VA","51085","Hanover",19360,39592,0.328402768353915,-20232
"VA","51087","Henrico",93615,59674,0.610709183307348,33941
"VA","51089","Henry",8199,15207,0.350294796206101,-7008
"VA","51091","Highland",371,958,0.27915726109857,-587
"VA","51093","Isle of Wight",7673,11971,0.39060272856852,-4298
"VA","51095","James City",19091,21284,0.472842105263158,-2193
"VA","51097","King and Queen",1451,2059,0.413390313390313,-608
"VA","51099","King George",4002,7338,0.352910052910053,-3336
"VA","51101","King William",2752,5963,0.315777395295468,-3211
"VA","51103","Lancaster",2862,3520,0.448448762143529,-658
"VA","51105","Lee",1627,7542,0.177445741084088,-5915
"VA","51107","Loudoun",99909,69633,0.589287610149697,30276
"VA","51109","Louisa",6208,10507,0.371402931498654,-4299
"VA","51111","Lunenburg",2226,3206,0.40979381443299,-980
"VA","51113","Madison",2202,4418,0.332628398791541,-2216
"VA","51115","Mathews",1563,3515,0.307798345805435,-1952
