"state","cty","countyfips","Obama","Romney","pctObama","diff2012"
"ME","Brighton Plt.","92300057",19,23,0.452380952380952,-4
"ME","Bristol","92300058",1049,718,0.593661573288059,331
"ME","Brooklin","92300059",368,194,0.654804270462633,174
"ME","Brooks","92300060",243,260,0.483101391650099,-17
"ME","Brooksville","92300061",418,210,0.665605095541401,208
"ME","Brownfield","92300063",255,204,0.555555555555556,51
"ME","Brownville","92300064",346,345,0.500723589001447,1
"ME","Brunswick","92300065",7853,3654,0.682454158338403,4199
"ME","Buckfield","92300066",518,465,0.526958290946083,53
"ME","Bucksport","92300067",1358,1024,0.570109151973132,334
"ME","Burlington","92300068",69,115,0.375,-46
"ME","Burnham","92300069",290,292,0.498281786941581,-2
"ME","Buxton","92300070",2212,1909,0.536762921620966,303
"ME","Byron","92300071",39,37,0.513157894736842,2
"ME","Calais","92300072",730,725,0.501718213058419,5
"ME","Cambridge","92300073",96,165,0.367816091954023,-69
"ME","Camden","92300074",2201,914,0.706581059390048,1287
"ME","Canaan","92300075",515,464,0.526046986721144,51
"ME","Canton","92300076",260,197,0.568927789934354,63
"ME","Cape Elizabeth","92300077",4018,2161,0.650267033500566,1857
"ME","Caratunk","92300078",23,28,0.450980392156863,-5
"ME","Caribou","92300079",1910,1665,0.534265734265734,245
"ME","Carmel","92300080",578,849,0.405045550105116,-271
"ME","Carrabassett Valley","92300081",295,153,0.658482142857143,142
"ME","Carroll Plt.","92300082",29,52,0.358024691358025,-23
"ME","Carthage","92300083",139,96,0.591489361702128,43
"ME","Cary Plt.","92300084",39,68,0.364485981308411,-29
"ME","Casco","92300085",993,899,0.524841437632135,94
"ME","Castine","92300086",338,241,0.583765112262522,97
"ME","Castle Hill","92300087",76,118,0.391752577319588,-42
"ME","Caswell","92300088",90,45,0.666666666666667,45
"ME","Chapman","92300090",119,96,0.553488372093023,23
"ME","Charleston","92300091",186,454,0.290625,-268
"ME","Charlotte","92300092",64,97,0.397515527950311,-33
"ME","Chebeague Island","92300521",216,71,0.752613240418119,145
"ME","Chelsea","92300093",693,604,0.534309946029298,89
"ME","Cherryfield","92300094",278,303,0.478485370051635,-25
"ME","Chester","92300095",114,202,0.360759493670886,-88
"ME","Chesterville","92300096",399,246,0.618604651162791,153
"ME","China","92300097",1121,1113,0.501790510295434,8
"ME","Clifton","92300098",221,231,0.488938053097345,-10
"ME","Clinton","92300099",817,730,0.528118939883646,87
"ME","Columbia","92300101",67,126,0.347150259067358,-59
"ME","Columbia Falls","92300102",122,148,0.451851851851852,-26
"ME","Cooper","92300104",57,67,0.459677419354839,-10
"ME","Coplin Plt.","92300105",42,40,0.51219512195122,2
"ME","Corinna","92300106",414,648,0.389830508474576,-234
"ME","Corinth","92300107",477,874,0.353071798667654,-397
"ME","Cornish","92300108",415,324,0.561569688768606,91
"ME","Cornville","92300109",304,358,0.459214501510574,-54
"ME","Cranberry Isles","92300110",102,41,0.713286713286713,61
"ME","Crawford","92300111",23,40,0.365079365079365,-17
"ME","Crystal","92300112",51,86,0.372262773722628,-35
"ME","Cumberland","92300113",2619,2221,0.541115702479339,398
"ME","Cushing","92300114",422,387,0.521631644004944,35
"ME","Cutler","92300115",116,163,0.415770609318996,-47
"ME","Cyr Plt.","92300116",23,20,0.534883720930233,3
"ME","Dallas Plt.","92300117",127,97,0.566964285714286,30
"ME","Damariscotta","92300118",771,503,0.605180533751962,268
"ME","Danforth","92300119",110,150,0.423076923076923,-40
"ME","Dayton","92300120",590,503,0.539798719121683,87
"ME","Deblois","92300121",7,20,0.259259259259259,-13
"ME","Dedham","92300122",534,487,0.523016650342801,47
"ME","Deer Isle","92300123",826,361,0.695871946082561,465
"ME","Denmark","92300124",318,317,0.500787401574803,1
"ME","Dennistown Plt.","92300125",5,9,0.357142857142857,-4
"ME","Dennysville","92300126",77,77,0.5,0
"ME","Detroit","92300127",201,185,0.520725388601036,16
"ME","Dexter","92300128",745,860,0.46417445482866,-115
"ME","Dixfield","92300129",750,470,0.614754098360656,280
"ME","Dixmont","92300130",323,357,0.475,-34
"ME","Dover-Foxcroft","92300131",991,1058,0.48365056124939,-67
"ME","Dresden","92300132",544,412,0.569037656903766,132
"ME","Drew Plt.","92300133",7,13,0.35,-6
"ME","Durham","92300134",1137,1080,0.512855209742896,57
"ME","Dyer Brook","92300135",43,78,0.355371900826446,-35
"ME","Eagle Lake","92300136",276,152,0.644859813084112,124
"ME","East Machias","92300138",310,381,0.44862518089725,-71
"ME","East Millinocket","92300139",483,416,0.53726362625139,67
"ME","Eastbrook","92300137",90,116,0.436893203883495,-26
"ME","Easton","92300140",312,322,0.49211356466877,-10
"ME","Eastport","92300141",488,296,0.622448979591837,192
"ME","Eddington","92300142",557,682,0.44955609362389,-125
"ME","Edgecomb","92300143",418,317,0.568707482993197,101
"ME","Edinburg","92300144",52,42,0.553191489361702,10
"ME","Eliot","92300146",2210,1644,0.57343020238713,566
"ME","Ellsworth","92300147",1950,1843,0.514104930134458,107
"ME","Embden","92300148",218,248,0.467811158798283,-30
"ME","Enfield","92300149",356,389,0.477852348993289,-33
"ME","Etna","92300150",256,344,0.426666666666667,-88
"ME","Eustis","92300151",191,166,0.535014005602241,25
"ME","Exeter","92300152",220,312,0.413533834586466,-92
"ME","Fairfield","92300153",1714,1359,0.557761145460462,355
"ME","Falmouth","92300154",4149,3319,0.555570433851098,830
"ME","Farmingdale","92300155",887,678,0.566773162939297,209
"ME","Farmington","92300156",2441,1288,0.654599088227407,1153
"ME","Fayette","92300157",432,294,0.59504132231405,138
"ME","Fort Fairfield","92300158",821,698,0.540487162606978,123
"ME","Fort Kent","92300159",1376,625,0.687656171914043,751
"ME","Frankfort","92300160",242,270,0.47265625,-28
"ME","Franklin","92300161",354,360,0.495798319327731,-6
"ME","Franklin Cty Townships","92300529",14,8,0.636363636363636,6
"ME","Freedom","92300162",215,163,0.568783068783069,52
"ME","Freeport","92300163",3266,1726,0.654246794871795,1540
"ME","Frenchboro","92300164",21,15,0.583333333333333,6
"ME","Frenchville","92300165",406,164,0.712280701754386,242
"ME","Friendship","92300166",321,360,0.47136563876652,-39
"ME","Frye Island","92300514",17,38,0.309090909090909,-21
"ME","Fryeburg","92300167",920,649,0.58636073932441,271
"ME","Gardiner","92300168",1699,1158,0.594679733986699,541
"ME","Garfield Plt.","92300169",24,27,0.470588235294118,-3
"ME","Garland","92300170",246,287,0.461538461538462,-41
"ME","Georgetown","92300171",447,273,0.620833333333333,174
"ME","Gilead","92300172",68,41,0.623853211009174,27
"ME","Glenburn","92300173",1136,1281,0.470004137360364,-145
"ME","Glenwood Plt.","92300174",2,4,0.333333333333333,-2
"ME","Gorham","92300175",5123,3742,0.577890580936266,1381
"ME","Gouldsboro","92300176",494,460,0.517819706498952,34
"ME","Grand Isle","92300177",174,52,0.769911504424779,122
"ME","Grand Lake Stream Plt","92300178",42,58,0.42,-16
"ME","Gray","92300179",2260,2144,0.513169845594914,116
"ME","Great Pond","92300180",15,19,0.441176470588235,-4
"ME","Greenbush","92300181",253,342,0.425210084033613,-89
"ME","Greene","92300182",1111,1139,0.493777777777778,-28
"ME","Greenville","92300183",599,505,0.542572463768116,94
"ME","Greenwood","92300184",244,172,0.586538461538462,72
"ME","Guilford","92300186",299,357,0.455792682926829,-58
"ME","Hallowell","92300187",1090,426,0.718997361477573,664
"ME","Hamlin","92300188",62,33,0.652631578947368,29
"ME","Hammond","92300189",24,25,0.489795918367347,-1
"ME","Hampden","92300190",2013,2099,0.48954280155642,-86
"ME","Hancock","92300191",596,595,0.500419815281276,1
"ME","Hancock Cty Townships","92300530",0,0,NA,0
"ME","Hanover","92300192",88,71,0.553459119496855,17
"ME","Harmony","92300193",196,245,0.444444444444444,-49
"ME","Harpswell","92300194",1940,1371,0.585925702204772,569
"ME","Harrington","92300195",181,264,0.406741573033708,-83
"ME","Harrison","92300196",737,627,0.540322580645161,110
"ME","Hartford","92300197",307,256,0.545293072824156,51
"ME","Hartland","92300198",324,487,0.399506781750925,-163
"ME","Haynesville","92300199",22,35,0.385964912280702,-13
"ME","Hebron","92300200",370,303,0.549777117384844,67
"ME","Hermon","92300201",1250,1731,0.419322375041932,-481
"ME","Hersey","92300202",9,23,0.28125,-14
"ME","Highland Plt.","92300203",39,62,0.386138613861386,-23
"ME","Hiram","92300204",379,323,0.53988603988604,56
"ME","Hodgdon","92300205",181,377,0.324372759856631,-196
"ME","Holden","92300206",827,1059,0.438494167550371,-232
"ME","Hollis","92300207",1249,1054,0.542336083369518,195
"ME","Hope","92300208",545,381,0.588552915766739,164
"ME","Houlton","92300209",1133,1307,0.464344262295082,-174
"ME","Howland","92300210",342,289,0.541996830427892,53
"ME","Hudson","92300211",278,444,0.385041551246537,-166
"ME","Indian Township Vtng Dst","92300214",208,25,0.892703862660944,183
"ME","Industry","92300215",238,196,0.548387096774194,42
"ME","Island Falls","92300216",189,221,0.460975609756098,-32
"ME","Isle Au Haut","92300217",48,5,0.905660377358491,43
"ME","Islesboro","92300218",282,134,0.677884615384615,148
"ME","Jackman","92300219",190,291,0.395010395010395,-101
"ME","Jackson","92300220",127,137,0.481060606060606,-10
"ME","Jay","92300221",1615,868,0.650422875553766,747
"ME","Jefferson","92300222",676,742,0.47672778561354,-66
"ME","Jonesboro","92300223",140,146,0.48951048951049,-6
"ME","Jonesport","92300224",311,296,0.512355848434926,15
"ME","Kenduskeag","92300225",302,316,0.488673139158576,-14
"ME","Kennebunk","92300226",3935,2798,0.584434873013515,1137
"ME","Kennebunkport","92300227",1323,1073,0.552170283806344,250
"ME","Kingfield","92300228",331,265,0.555369127516778,66
"ME","Kingsbury Plt.","92300230",11,8,0.578947368421053,3
"ME","Kittery","92300231",3443,1814,0.654936275442267,1629
"ME","Knox","92300232",158,226,0.411458333333333,-68
"ME","LaGrange","92300233",139,178,0.438485804416404,-39
"ME","Lake View Plt.","92300234",39,24,0.619047619047619,15
"ME","Lakeville","92300235",37,41,0.474358974358974,-4
"ME","Lamoine","92300236",527,506,0.510164569215876,21
"ME","Lebanon","92300237",1286,1522,0.457977207977208,-236
"ME","Lee","92300238",160,291,0.354767184035477,-131
"ME","Leeds","92300239",609,522,0.538461538461538,87
"ME","Levant","92300240",538,875,0.380750176928521,-337
"ME","Lewiston","92300241",9550,5778,0.623042797494781,3772
"ME","Liberty","92300242",259,219,0.5418410041841,40
"ME","Limerick","92300243",737,646,0.532899493853941,91
"ME","Limestone","92300244",511,324,0.611976047904192,187
"ME","Limington","92300245",908,877,0.508683473389356,31
"ME","Lincoln","92300246",977,1338,0.422030237580994,-361
"ME","Lincoln Plt.","92300247",14,13,0.518518518518518,1
"ME","Lincolnville","92300248",858,535,0.615936826992103,323
"ME","Linneus","92300249",151,282,0.348729792147806,-131
"ME","Lisbon","92300250",2383,2228,0.51680763391889,155
"ME","Litchfield","92300251",919,888,0.50857775318207,31
"ME","Littleton","92300252",171,274,0.384269662921348,-103
"ME","Livermore","92300253",661,518,0.560644614079729,143
"ME","Livermore Falls","92300254",842,467,0.643239113827349,375
"ME","Long Island","92300255",132,60,0.6875,72
"ME","Lovell","92300256",333,306,0.52112676056338,27
"ME","Lowell","92300257",71,119,0.373684210526316,-48
"ME","Lubec","92300258",465,307,0.602331606217617,158
"ME","Ludlow","92300259",100,126,0.442477876106195,-26
"ME","Lyman","92300260",1270,1006,0.557996485061511,264
"ME","Machias","92300261",449,396,0.531360946745562,53
"ME","Machiasport","92300262",243,240,0.503105590062112,3
"ME","Macwahoc Plt.","92300263",18,27,0.4,-9
"ME","Madawaska","92300264",1540,511,0.750853242320819,1029
"ME","Madison","92300266",1118,924,0.547502448579824,194
"ME","Magalloway Plt.","92300268",3,10,0.230769230769231,-7
"ME","Manchester","92300269",831,737,0.529974489795918,94
"ME","Mapleton","92300270",521,531,0.495247148288973,-10
"ME","Mariaville","92300271",123,142,0.464150943396226,-19
"ME","Mars Hill","92300273",276,475,0.367509986684421,-199
"ME","Marshfield","92300272",119,163,0.421985815602837,-44
"ME","Masardis","92300274",90,60,0.6,30
"ME","Matinicus Isle Plt.","92300276",33,18,0.647058823529412,15
"ME","Mattawamkeag","92300277",176,171,0.507204610951009,5
"ME","Maxfield","92300278",22,32,0.407407407407407,-10
"ME","Mechanic Falls","92300279",753,678,0.526205450733753,75
"ME","Meddybemps","92300280",36,50,0.418604651162791,-14
"ME","Medford","92300281",48,80,0.375,-32
"ME","Medway","92300282",285,388,0.423476968796434,-103
"ME","Mercer","92300283",190,164,0.536723163841808,26
"ME","Merrill","92300284",62,64,0.492063492063492,-2
"ME","Mexico","92300285",894,352,0.717495987158908,542
"ME","Milbridge","92300286",320,282,0.53156146179402,38
"ME","Milford","92300287",865,650,0.570957095709571,215
"ME","Millinocket","92300288",1317,937,0.584294587400177,380
"ME","Milo","92300289",506,572,0.469387755102041,-66
"ME","Minot","92300291",704,771,0.47728813559322,-67
"ME","Monhegan Plt.","92300292",49,5,0.907407407407407,44
"ME","Monmouth","92300293",1162,1069,0.520842671447781,93
"ME","Monroe","92300294",265,192,0.579868708971554,73
"ME","Monson","92300295",208,213,0.494061757719715,-5
"ME","Monticello","92300296",158,218,0.420212765957447,-60
"ME","Montville","92300297",319,192,0.62426614481409,127
"ME","Moose River","92300298",33,76,0.302752293577982,-43
"ME","Moro Plt.","92300299",1,21,0.0454545454545455,-20
"ME","Morrill","92300300",217,271,0.444672131147541,-54
"ME","Moscow","92300301",137,110,0.554655870445344,27
"ME","Mount Chase","92300302",36,76,0.321428571428571,-40
"ME","Mount Desert","92300303",911,442,0.673318551367332,469
"ME","Mount Vernon","92300304",517,398,0.565027322404372,119
"ME","Naples","92300305",1057,983,0.518137254901961,74
"ME","Nashville Plt.","92300306",12,6,0.666666666666667,6
"ME","New Canada","92300308",148,101,0.594377510040161,47
"ME","New Gloucester","92300311",1564,1517,0.507627393703343,47
"ME","New Limerick","92300312",134,178,0.429487179487179,-44
"ME","New Portland","92300314",213,194,0.523341523341523,19
"ME","New Sharon","92300316",433,383,0.530637254901961,50
"ME","New Sweden","92300317",182,158,0.535294117647059,24
"ME","New Vineyard","92300318",191,199,0.48974358974359,-8
"ME","Newburgh","92300307",395,428,0.479951397326853,-33
"ME","Newcastle","92300309",744,421,0.63862660944206,323
"ME","Newfield","92300310",406,366,0.525906735751295,40
"ME","Newport","92300313",684,890,0.434561626429479,-206
"ME","Newry","92300315",127,100,0.559471365638767,27
"ME","Nobleboro","92300319",622,466,0.571691176470588,156
"ME","Norridgewock","92300320",772,806,0.489226869455006,-34
"ME","North Berwick","92300321",1361,1266,0.518081461743434,95
"ME","North Haven","92300323",199,67,0.74812030075188,132
"ME","North Yarmouth","92300325",1418,1001,0.586192641587433,417
"ME","Northfield","92300322",47,47,0.5,0
"ME","Northport","92300324",535,398,0.573419078242229,137
"ME","Norway","92300326",1351,1033,0.566694630872483,318
"ME","Oakfield","92300327",145,202,0.417867435158501,-57
"ME","Oakland","92300328",1686,1435,0.540211470682474,251
"ME","Ogunquit","92300329",549,347,0.612723214285714,202
"ME","Old Orchrd Bch","92300330",3247,1804,0.642843001385864,1443
"ME","Old Town","92300331",2366,1358,0.635338345864662,1008
"ME","Orient","92300332",48,42,0.533333333333333,6
"ME","Orland","92300333",717,513,0.582926829268293,204
"ME","Orono","92300335",3761,1396,0.729299980608881,2365
"ME","Orrington","92300336",986,1188,0.453541858325667,-202
"ME","Osborn","92300337",9,31,0.225,-22
"ME","Otis","92300338",144,265,0.352078239608802,-121
"ME","Otisfield","92300339",517,438,0.541361256544503,79
"ME","Owl's Head","92300340",560,403,0.581516095534787,157
"ME","Oxbow Plt.","92300341",80,60,0.571428571428571,20
"ME","Oxford","92300342",1049,918,0.53329944077275,131
"ME","Oxford Cty Townships","92300531",169,94,0.642585551330799,75
"ME","Palermo","92300343",352,429,0.450704225352113,-77
"ME","Palmyra","92300344",430,576,0.427435387673956,-146
"ME","Paris","92300345",1345,1020,0.568710359408034,325
"ME","Parkman","92300346",176,227,0.436724565756824,-51
"ME","Parsonsfield","92300347",471,380,0.553466509988249,91
"ME","Passadumkeag","92300348",70,120,0.368421052631579,-50
"ME","Patten","92300349",223,267,0.455102040816327,-44
"ME","Pembroke","92300350",229,211,0.520454545454546,18
"ME","Penobscot","92300351",356,389,0.477852348993289,-33
"ME","Penobscot Cty Townships","92300532",127,150,0.458483754512635,-23
"ME","Penobscot Nation Vot Dst","92300212",253,23,0.916666666666667,230
"ME","Perham","92300352",58,114,0.337209302325581,-56
"ME","Perry","92300354",219,217,0.502293577981651,2
"ME","Peru","92300355",491,318,0.606922126081582,173
"ME","Phillips","92300356",301,248,0.548269581056466,53
"ME","Phippsburg","92300357",754,607,0.554004408523145,147
"ME","Piscataquis Cty Townshps","92300533",19,38,0.333333333333333,-19
"ME","Pittsfield","92300358",869,941,0.480110497237569,-72
"ME","Pittston","92300359",779,752,0.508817766165905,27
"ME","Pleasant Point Votng Dst","92300360",204,29,0.875536480686695,175
"ME","Pleasant Ridge Plt.","92300361",29,22,0.568627450980392,7
"ME","Plymouth","92300362",265,374,0.41471048513302,-109
"ME","Poland","92300363",1585,1369,0.536560595802302,216
"ME","Portage Lake","92300364",125,109,0.534188034188034,16
